canton,date,week,year,doses_delivered,first_doses,second_doses,total_vaccinations,source
TG,2021-09-09,,,249900,150186,133493,283757,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-10,,,,151177,133810,285067,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-11,,,,151748,133889,285718,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-12,,,,151748,133889,285718,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-13,,,,152689,134244,287017,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-14,,,254400,153441,134529,288058,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-15,,,,154539,134852,289483,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-16,,,262200,155503,135131,290733,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-17,,,,156308,135472,291881,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-18,,,,156680,135619,292401,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-19,,,,156680,135619,292401,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-20,,,,157336,136118,293562,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-21,,,,157993,136615,294719,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-22,,,273200,158621,137110,295849,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-23,,,278075,159136,137503,296763,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-24,,,,159841,137947,297913,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-25,,,,160003,138167,298296,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-26,,,,160004,138167,298297,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-27,,,,160286,138677,299093,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-28,,,,160589,139156,299882,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-29,,,,160868,139635,300643,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-09-30,,,,161108,140093,301346,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-01,,,,161423,140502,302092,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-02,,,,161614,140769,302550,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-03,,,,161614,140769,302550,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-04,,,,161835,141496,303505,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-05,,,279075,162031,142192,304400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-06,,,,162301,142981,305463,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-07,,,,162534,143675,306391,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-08,,,,162784,144435,307402,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-09,,,,162946,144799,307928,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-10,,,,162946,144799,307928,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-11,,,,163183,145497,308868,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-12,,,279575,163437,146142,309776,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-13,,,,163714,147086,311003,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-14,,,,163917,147880,312005,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-15,,,,164162,148776,313153,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-16,,,,164265,149130,313612,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-17,,,,164265,149130,313612,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-18,,,,164502,149802,314530,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
TG,2021-10-19,,,,164649,150307,315185,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552
